session_id,host_unix_us,timestamp_us,label,esp_label,settling,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63,amp_64,amp_65,amp_66,amp_67,amp_68,amp_69,amp_70,amp_71,amp_72,amp_73,amp_74,amp_75,amp_76,amp_77,amp_78,amp_79,amp_80,amp_81,amp_82,amp_83,amp_84,amp_85,amp_86,amp_87,amp_88,amp_89,amp_90,amp_91,amp_92,amp_93,amp_94,amp_95,amp_96,amp_97,amp_98,amp_99,amp_100,amp_101,amp_102,amp_103,amp_104,amp_105,amp_106,amp_107,amp_108,amp_109,amp_110,amp_111,amp_112,amp_113,amp_114,amp_115,amp_116,amp_117,amp_118,amp_119,amp_120,amp_121,amp_122,amp_123,amp_124,amp_125,amp_126,amp_127
20260727_141022_05cbed,1785157822884059,284111616,0,0,1,-56,128,0,12,12,12,12,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,21,20,21,21,21,21,21,20,19,19,18,17,17,17,15,15,14,14,14,13,13,13,13,12,13,13,0,23,23,22,21,19,20,18,18,18,18,18,17,16,16,17,17,16,16,16,15,15,14,13,13,12,12,11,11,0,0,0,0,0,0,0,38,37,37,37,39,38,38,39,39,38,37,35,35,34,31,31,29,29,27,26,26,24,24,24,24,23,23,23
20260727_141022_05cbed,1785157822981617,284211357,0,0,1,-56,128,0,11,12,12,12,11,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,21,20,21,20,21,20,21,21,20,19,19,18,18,17,16,16,15,14,14,14,13,13,13,13,12,13,0,22,22,22,20,19,19,19,18,17,17,18,17,16,16,17,17,16,16,15,15,15,14,13,13,12,12,11,11,0,0,0,0,0,0,0,38,37,38,37,39,38,38,38,39,38,38,36,34,34,32,32,30,29,28,26,26,25,24,23,23,24,23,23
20260727_141022_05cbed,1785157823084822,284311367,0,0,1,-57,128,0,13,13,12,11,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,22,22,22,21,21,21,19,18,18,17,16,16,16,15,15,14,13,13,13,13,13,12,0,23,21,22,21,20,19,18,19,18,19,18,17,17,18,17,17,17,16,17,16,15,14,14,14,13,12,12,11,0,0,0,0,0,0,0,38,38,37,38,39,40,38,40,39,38,38,36,35,33,33,32,31,29,28,26,25,26,24,25,24,23,23,22
20260727_141022_05cbed,1785157823183392,284411382,0,0,1,-57,128,0,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,10,11,10,10,10,10,10,9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,21,20,21,21,22,21,21,20,20,20,19,18,17,17,16,15,15,14,14,14,13,13,12,13,13,13,0,22,22,21,22,21,21,20,20,18,19,19,20,19,19,19,19,19,19,19,19,17,17,17,17,16,16,14,14,0,0,0,0,0,0,0,40,39,39,39,39,39,40,39,40,37,37,36,34,32,31,30,29,28,28,26,25,24,24,24,24,22,22,22
20260727_141022_05cbed,1785157823281067,284511849,0,0,1,-57,128,0,12,12,11,12,11,11,11,11,10,11,11,10,10,11,11,11,11,11,11,11,11,10,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,20,19,20,19,19,19,19,18,18,18,17,16,15,14,14,13,13,12,12,11,11,11,11,11,12,12,0,23,22,22,21,22,22,20,20,20,20,20,21,21,21,21,21,21,20,21,21,19,19,19,18,18,18,16,16,0,0,0,0,0,0,0,38,37,37,37,37,37,37,36,35,34,34,34,30,32,31,29,27,25,25,24,24,23,22,21,22,23,23,23
20260727_141022_05cbed,1785157823382836,284612012,0,0,1,-60,128,0,11,11,11,11,10,10,10,9,9,10,10,10,9,9,9,9,9,9,9,8,9,7,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,22,21,21,22,22,21,21,20,20,18,18,17,16,15,15,14,14,13,12,11,12,12,11,11,11,11,0,21,21,21,20,20,19,19,18,17,18,18,18,17,17,17,18,17,17,17,16,16,14,14,13,12,11,11,10,0,0,0,0,0,0,0,43,41,42,41,41,41,41,40,40,39,38,35,33,32,31,29,26,27,25,24,23,22,21,21,21,21,20,21
20260727_141022_05cbed,1785157823483687,284711758,0,0,1,-61,128,0,12,12,13,13,12,12,12,12,12,12,12,11,11,12,13,13,12,12,12,11,12,10,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,23,23,23,22,22,21,21,21,20,18,18,18,16,15,14,14,12,12,11,11,10,11,11,12,12,12,0,22,22,22,23,21,21,20,20,21,22,21,20,21,20,21,21,20,20,20,20,19,18,18,18,17,16,16,16,0,0,0,0,0,0,0,43,41,41,40,40,39,38,37,38,36,35,34,30,30,27,26,25,24,22,22,20,20,21,20,20,21,21,20
20260727_141022_05cbed,1785157823581353,284811656,0,0,1,-58,128,0,12,12,11,11,11,10,11,10,10,11,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,20,20,21,19,20,19,20,19,18,18,17,16,15,15,14,13,13,12,12,12,11,12,12,12,11,12,0,22,22,21,21,20,20,20,19,18,20,18,18,18,19,19,19,19,19,19,17,17,16,16,14,14,14,13,14,0,0,0,0,0,0,0,39,39,37,38,39,40,37,39,38,37,36,34,33,32,29,30,28,27,26,25,23,23,23,22,22,22,23,23
20260727_141022_05cbed,1785157823682605,284911312,0,0,1,-56,128,0,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,22,21,21,21,20,20,19,18,17,17,16,16,15,15,14,14,14,14,13,13,13,13,0,23,21,22,21,21,19,18,19,17,17,17,17,16,16,16,16,15,15,14,15,15,13,13,13,11,13,11,12,0,0,0,0,0,0,0,39,39,39,40,39,40,39,40,40,38,38,36,36,35,32,32,31,28,28,26,26,26,24,24,23,23,23,23
20260727_141022_05cbed,1785157823783804,285011835,0,0,1,-57,128,0,11,11,10,10,10,10,9,9,8,8,9,9,9,8,8,8,8,8,7,7,7,6,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,21,21,21,20,19,19,18,17,16,15,15,14,14,13,13,12,13,12,12,12,11,0,21,20,20,19,19,18,17,16,17,15,16,15,15,15,14,14,15,13,13,13,12,11,10,9,9,8,7,8,0,0,0,0,0,0,0,40,40,40,42,39,42,40,41,41,39,38,35,36,34,32,31,30,28,27,25,25,25,24,24,22,22,23,21
