session_id,host_unix_us,timestamp_us,label,esp_label,settling,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63,amp_64,amp_65,amp_66,amp_67,amp_68,amp_69,amp_70,amp_71,amp_72,amp_73,amp_74,amp_75,amp_76,amp_77,amp_78,amp_79,amp_80,amp_81,amp_82,amp_83,amp_84,amp_85,amp_86,amp_87,amp_88,amp_89,amp_90,amp_91,amp_92,amp_93,amp_94,amp_95,amp_96,amp_97,amp_98,amp_99,amp_100,amp_101,amp_102,amp_103,amp_104,amp_105,amp_106,amp_107,amp_108,amp_109,amp_110,amp_111,amp_112,amp_113,amp_114,amp_115,amp_116,amp_117,amp_118,amp_119,amp_120,amp_121,amp_122,amp_123,amp_124,amp_125,amp_126,amp_127
20260726_164847_905931,1785081001965302,300812734,2,2,0,-46,128,0,15,15,15,14,14,14,14,13,14,14,14,15,14,15,15,15,15,15,15,16,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,14,0,55,54,53,52,52,50,51,50,51,52,52,53,55,55,55,57,57,58,58,59,60,58,58,56,57,56,53,54,0,0,0,0,0,0,0,27,30,33,35,38,42,43,46,47,49,50,52,52,52,53,54,54,52,53,52,54,53,55,55,54,54,55,53
20260726_164847_905931,1785081002072420,300919270,2,2,0,-46,128,0,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,15,15,15,15,15,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,8,9,9,10,10,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,13,0,54,52,52,52,49,50,50,48,48,53,51,52,52,53,55,54,55,59,58,58,58,58,56,56,55,55,52,52,0,0,0,0,0,0,0,27,30,32,34,36,40,42,44,46,48,50,51,50,50,52,51,51,52,52,52,53,54,53,54,55,52,54,52
20260726_164847_905931,1785081002163637,301012522,2,2,0,-46,128,0,15,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,8,9,9,10,11,12,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,0,53,53,52,52,52,50,49,49,50,52,52,50,52,53,55,55,57,57,58,58,59,56,57,57,56,54,53,52,0,0,0,0,0,0,0,26,29,34,35,36,39,42,45,46,48,51,50,52,53,50,52,51,53,52,53,52,53,53,53,53,53,54,53
20260726_164847_905931,1785081002264980,301113967,2,2,0,-46,128,0,14,14,15,15,14,14,14,13,13,15,15,14,14,14,15,16,16,16,16,16,16,16,16,15,15,15,0,0,0,0,0,0,0,0,0,0,0,9,10,10,11,12,13,13,13,14,14,14,14,15,14,14,15,15,15,15,15,14,15,15,15,15,15,0,54,54,53,52,52,53,51,50,49,52,53,52,52,53,55,56,56,59,60,58,59,56,58,57,57,56,51,54,0,0,0,0,0,0,0,28,31,33,35,38,41,44,45,47,51,50,51,51,53,53,52,52,54,54,53,55,54,54,55,54,55,53,54
20260726_164847_905931,1785081002366982,301217050,2,2,0,-46,128,0,14,14,14,14,13,13,12,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,8,8,9,9,11,11,12,13,13,13,13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,0,55,52,54,52,52,51,50,49,50,50,52,51,50,53,53,54,54,58,58,57,57,57,54,55,54,56,49,52,0,0,0,0,0,0,0,27,29,31,34,35,40,41,44,47,48,49,49,52,53,53,54,52,52,55,52,55,53,55,55,54,53,55,55
20260726_164847_905931,1785081002463281,301314136,2,2,0,-46,128,0,15,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,16,16,16,16,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,9,10,10,11,11,12,13,13,14,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,55,54,56,53,53,52,51,51,51,51,54,50,49,55,54,59,56,57,61,61,60,57,56,53,57,57,52,52,0,0,0,0,0,0,0,28,30,32,36,36,39,42,45,47,49,50,50,52,53,53,52,54,53,56,53,54,54,54,55,55,55,55,55
20260726_164847_905931,1785081002565481,301413402,2,2,0,-46,128,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,15,15,16,16,16,15,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,14,13,0,51,54,52,52,51,52,50,50,49,52,52,52,52,54,56,56,56,58,59,59,59,57,58,56,55,54,53,52,0,0,0,0,0,0,0,27,28,29,33,36,37,41,43,44,46,48,49,49,50,49,50,51,50,51,50,53,53,53,52,52,53,55,52
20260726_164847_905931,1785081002664104,301512837,2,2,0,-47,128,0,13,14,14,13,13,13,13,13,13,13,14,13,13,14,15,15,15,16,16,16,16,15,15,16,15,14,0,0,0,0,0,0,0,0,0,0,0,7,7,8,9,9,9,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,0,53,52,51,53,50,51,50,50,52,52,53,51,53,55,55,59,58,60,61,61,62,60,62,59,59,59,54,56,0,0,0,0,0,0,0,23,25,25,29,32,34,37,41,41,44,46,46,46,48,48,48,49,49,50,49,49,50,53,52,51,51,54,52
20260726_164847_905931,1785081002761369,301612105,2,2,0,-46,128,0,15,14,14,14,14,14,14,14,14,14,14,14,14,15,15,16,16,16,16,16,16,16,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,9,9,10,11,11,12,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,15,0,53,55,52,53,51,52,50,51,50,55,54,53,53,53,58,57,59,58,60,60,61,58,60,57,55,56,53,53,0,0,0,0,0,0,0,28,31,32,33,36,38,41,44,46,48,49,50,51,51,51,52,49,53,52,52,50,52,54,52,53,53,52,52
20260726_164847_905931,1785081002864090,301712356,2,2,0,-47,128,0,13,13,13,13,14,13,13,13,13,13,13,14,14,15,15,16,16,16,16,16,16,16,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,8,8,9,10,10,11,11,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,0,50,54,52,52,50,53,52,55,51,54,54,55,54,56,58,58,60,59,63,60,62,60,62,59,58,57,57,54,0,0,0,0,0,0,0,27,28,30,32,35,36,40,40,43,43,45,46,47,46,47,48,47,49,48,50,48,50,49,50,51,51,51,50
