session_id,host_unix_us,timestamp_us,label,esp_label,settling,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63,amp_64,amp_65,amp_66,amp_67,amp_68,amp_69,amp_70,amp_71,amp_72,amp_73,amp_74,amp_75,amp_76,amp_77,amp_78,amp_79,amp_80,amp_81,amp_82,amp_83,amp_84,amp_85,amp_86,amp_87,amp_88,amp_89,amp_90,amp_91,amp_92,amp_93,amp_94,amp_95,amp_96,amp_97,amp_98,amp_99,amp_100,amp_101,amp_102,amp_103,amp_104,amp_105,amp_106,amp_107,amp_108,amp_109,amp_110,amp_111,amp_112,amp_113,amp_114,amp_115,amp_116,amp_117,amp_118,amp_119,amp_120,amp_121,amp_122,amp_123,amp_124,amp_125,amp_126,amp_127
20260804_015555_897cb2,1785804956945080,686615748,0,0,1,-55,128,0,16,15,14,14,13,12,12,11,10,10,10,9,9,9,8,8,8,7,7,6,6,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,12,12,14,14,16,15,16,16,17,18,18,18,18,18,17,18,17,18,17,17,17,17,17,17,16,16,0,59,57,54,54,50,48,47,45,42,41,37,36,37,34,34,30,31,27,25,24,22,21,17,17,14,13,11,9,0,0,0,0,0,0,0,43,45,45,49,53,54,58,57,61,65,66,67,67,68,67,66,66,68,64,69,64,64,66,65,65,64,64,61
20260804_015555_897cb2,1785804957042023,686712413,0,0,1,-55,128,0,16,16,16,15,13,13,13,11,12,11,11,9,10,10,9,9,9,8,7,6,6,6,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,12,13,14,14,15,16,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,0,61,57,55,53,50,50,47,45,41,41,41,37,36,33,34,31,31,30,27,27,25,21,17,19,15,15,13,11,0,0,0,0,0,0,0,39,43,45,47,49,52,55,57,60,62,64,65,66,67,68,67,68,67,67,64,65,66,66,65,66,65,62,62
20260804_015555_897cb2,1785804957171409,686844181,0,0,1,-53,128,0,16,16,15,14,14,13,13,12,12,11,11,11,10,10,10,10,9,9,9,8,8,7,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,11,12,13,13,14,15,15,16,16,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,0,30,29,28,27,26,25,25,24,23,22,21,21,20,20,20,19,19,17,17,16,16,15,14,13,12,11,10,9,0,0,0,0,0,0,0,20,21,23,24,25,26,27,28,29,31,32,32,32,32,33,33,32,32,32,32,32,32,32,32,32,32,31,30
20260804_015555_897cb2,1785804957251814,686926018,0,0,1,-52,128,0,15,15,15,14,14,13,12,12,11,11,11,10,10,11,10,10,10,9,9,9,8,8,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,12,13,14,15,14,15,15,16,17,17,17,17,17,17,18,17,16,17,17,17,17,17,16,17,16,16,0,29,29,27,27,25,25,24,23,23,21,21,21,21,21,19,18,18,18,17,17,14,14,14,13,12,11,10,10,0,0,0,0,0,0,0,21,23,24,24,26,28,28,28,30,32,32,32,33,31,33,33,33,33,32,32,30,31,31,31,31,31,32,30
20260804_015555_897cb2,1785804957339797,687010859,0,0,1,-52,128,0,15,14,14,14,13,13,13,12,11,11,11,10,10,10,10,9,9,9,8,8,7,7,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,13,13,14,15,16,16,17,16,17,17,18,18,18,17,17,17,17,17,17,17,17,17,16,16,16,16,0,28,28,26,26,25,24,23,22,21,21,21,19,19,18,18,18,16,16,16,14,13,13,13,11,10,9,8,7,0,0,0,0,0,0,0,23,23,24,24,25,27,28,29,31,32,32,33,33,33,32,32,32,33,31,32,31,32,32,31,32,31,30,30
20260804_015555_897cb2,1785804957439211,687111835,0,0,1,-54,128,0,16,16,15,15,14,13,14,13,12,11,11,11,10,9,10,9,9,9,9,8,8,7,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,13,13,13,15,15,16,17,17,17,18,18,18,18,18,18,17,18,17,18,18,17,18,17,17,17,17,0,30,29,28,27,25,25,23,21,23,21,23,19,18,18,17,17,17,15,15,13,13,12,12,9,9,8,6,7,0,0,0,0,0,0,0,21,21,22,23,24,26,27,29,29,31,32,33,32,32,32,32,31,32,31,33,31,32,33,30,32,32,33,30
20260804_015555_897cb2,1785804957536710,687211891,0,0,1,-55,128,0,16,16,16,14,14,13,12,12,11,11,10,10,9,9,8,7,7,6,6,5,4,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,12,13,13,15,15,16,17,18,18,18,18,19,19,18,19,18,18,18,18,18,18,18,18,18,18,17,0,59,57,54,51,49,49,42,42,41,40,36,33,32,32,30,27,25,24,23,19,17,14,14,12,9,7,7,5,0,0,0,0,0,0,0,40,42,44,46,50,52,56,58,62,64,65,66,68,68,69,67,67,68,67,66,67,67,65,65,64,65,63,62
20260804_015555_897cb2,1785804957641140,687313138,0,0,1,-54,128,0,17,16,16,14,13,13,12,11,11,10,9,9,9,8,8,8,7,7,6,6,4,4,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,13,14,15,16,17,18,18,20,20,20,20,21,20,20,20,19,20,18,19,19,18,19,18,18,18,17,0,58,54,52,50,47,45,42,39,39,37,35,33,32,30,27,27,24,23,20,20,17,14,13,11,9,8,6,4,0,0,0,0,0,0,0,41,44,48,51,52,57,58,62,65,66,70,68,68,70,69,70,71,67,68,66,66,65,64,65,62,61,61,59
20260804_015555_897cb2,1785804957744538,687414348,0,0,1,-55,128,0,17,16,16,15,15,14,13,13,13,11,11,11,11,11,10,9,9,9,9,7,6,6,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,12,12,14,14,15,16,17,18,18,18,18,18,19,19,18,18,18,18,18,18,18,18,18,18,18,18,0,61,59,57,54,52,52,48,46,43,43,42,40,39,36,36,34,31,30,27,26,24,21,19,17,14,13,10,10,0,0,0,0,0,0,0,39,40,42,46,48,52,54,57,60,61,64,66,64,66,67,67,67,67,65,65,66,66,64,67,66,64,65,62
20260804_015555_897cb2,1785804957848154,687521729,0,0,1,-56,128,0,15,14,14,13,13,13,12,11,11,10,10,9,9,9,9,8,8,7,7,7,5,5,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,11,11,13,13,14,14,15,16,16,17,17,17,16,16,16,17,16,16,17,16,16,16,16,16,16,16,0,29,29,27,27,26,25,23,23,22,21,21,20,19,18,17,17,16,15,14,13,13,11,9,8,8,6,5,4,0,0,0,0,0,0,0,20,21,22,23,24,26,27,29,30,32,33,33,32,32,33,33,33,32,32,32,33,32,32,32,32,31,32,31
20260804_015555_897cb2,1785804957947685,687621274,0,0,1,-55,128,0,15,15,14,14,13,13,12,12,11,11,10,9,9,8,9,8,8,8,7,6,5,5,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,12,13,14,14,16,16,17,17,17,18,18,18,18,17,17,17,17,17,16,17,17,16,16,16,16,16,0,29,27,27,25,24,23,21,22,20,21,20,19,17,18,17,17,14,14,13,13,11,10,9,8,9,6,7,5,0,0,0,0,0,0,0,22,22,23,24,25,28,28,30,31,31,32,33,34,33,32,33,32,32,31,30,32,31,32,29,30,29,30,30
20260804_015555_897cb2,1785804958046032,687715984,0,0,1,-54,128,0,16,16,15,15,14,13,13,12,12,11,11,11,10,9,9,9,9,9,8,8,6,6,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,13,13,14,15,16,16,16,17,18,18,18,18,18,18,17,18,18,18,17,17,17,17,17,17,17,16,0,58,57,55,52,51,49,47,45,43,43,41,38,36,35,35,34,32,32,29,27,26,23,21,17,17,13,13,11,0,0,0,0,0,0,0,42,44,46,48,51,54,56,58,60,62,64,66,66,65,67,65,64,63,64,64,64,64,63,63,63,60,62,58
20260804_015555_897cb2,1785804958138076,687812462,0,0,1,-54,128,0,16,16,16,15,15,14,14,13,13,13,12,12,11,11,11,11,10,10,10,9,9,8,8,7,7,6,0,0,0,0,0,0,0,0,0,0,0,12,13,14,14,15,16,16,17,17,17,17,18,18,17,17,18,17,17,17,18,17,17,17,17,17,17,0,31,29,29,28,26,25,24,24,23,23,22,21,21,20,21,20,19,18,18,17,16,15,14,13,12,11,10,9,0,0,0,0,0,0,0,20,21,22,23,25,26,27,28,29,31,32,32,33,32,33,32,32,33,32,32,32,32,32,32,33,32,32,33
20260804_015555_897cb2,1785804958242141,687914884,0,0,1,-54,128,0,16,16,15,15,14,14,13,13,12,12,12,11,10,10,10,10,10,9,9,8,8,7,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,14,14,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,30,28,28,27,25,25,24,23,23,21,21,19,21,20,18,18,17,17,16,16,15,14,13,12,12,11,9,9,0,0,0,0,0,0,0,19,18,20,21,21,24,25,26,27,29,30,30,30,31,31,31,31,30,31,31,30,31,30,31,31,31,31,30
20260804_015555_897cb2,1785804958340347,688013852,0,0,1,-55,128,0,15,15,15,14,13,13,13,12,12,11,11,10,10,10,10,9,9,8,8,8,8,7,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,11,12,12,13,14,14,15,15,16,16,16,16,17,17,17,16,16,16,16,16,16,17,16,16,17,16,0,29,29,28,27,26,26,24,23,22,22,21,21,19,19,19,18,17,17,16,15,14,13,12,11,9,9,9,7,0,0,0,0,0,0,0,20,21,22,24,24,25,26,28,29,29,30,31,32,31,32,31,32,32,32,32,32,32,31,31,32,32,32,31
20260804_015555_897cb2,1785804958449538,688119690,0,0,1,-56,128,0,17,16,15,15,14,14,13,13,12,12,12,11,11,11,11,11,11,10,10,9,9,9,9,8,7,6,0,0,0,0,0,0,0,0,0,0,0,12,13,13,14,15,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,59,59,55,56,53,52,49,47,45,46,44,43,42,41,41,38,39,38,37,33,36,31,30,27,25,23,21,23,0,0,0,0,0,0,0,41,43,44,45,48,49,52,54,57,58,60,62,62,63,63,60,61,62,62,63,63,61,63,63,61,62,63,61
20260804_015555_897cb2,1785804958541828,688214972,0,0,1,-59,128,0,16,15,15,14,13,13,12,12,11,10,10,10,9,9,8,8,8,7,7,6,5,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,13,14,15,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,0,31,32,30,28,27,27,25,24,22,22,21,20,19,17,17,16,16,15,12,12,10,9,7,7,4,4,5,4,0,0,0,0,0,0,0,20,21,22,24,25,26,28,28,30,32,33,35,35,35,35,35,34,35,36,34,34,34,35,34,34,34,34,32
20260804_015555_897cb2,1785804958645651,688319381,0,0,1,-56,128,0,15,15,15,14,13,12,12,11,11,10,10,9,9,9,9,9,7,8,7,5,6,6,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,15,16,17,18,18,18,19,20,19,19,20,20,19,19,18,19,19,18,18,19,17,18,17,17,17,16,0,28,26,27,25,23,22,24,20,20,19,19,17,15,15,16,15,13,13,12,12,10,7,9,6,7,3,4,3,0,0,0,0,0,0,0,26,26,27,29,30,30,30,34,35,36,36,36,37,35,34,34,35,35,34,35,35,34,33,33,33,31,30,32
20260804_015555_897cb2,1785804958743320,688418346,0,0,1,-53,128,0,14,13,13,13,12,12,11,11,10,10,9,9,9,8,8,8,7,7,6,6,6,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,13,13,13,14,15,16,16,16,16,17,16,17,16,16,16,15,15,16,15,16,15,15,15,15,15,15,0,54,56,52,50,47,45,47,43,39,38,35,38,35,34,33,33,29,28,27,25,23,22,21,15,18,15,11,11,0,0,0,0,0,0,0,49,50,51,51,55,59,61,59,63,63,64,64,63,67,63,65,63,63,63,60,62,62,60,61,59,60,61,57
20260804_015555_897cb2,1785804958842687,688517474,0,0,1,-53,128,0,16,16,15,14,14,13,13,12,11,11,11,10,9,10,10,9,9,8,8,8,7,6,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,13,13,14,15,16,16,17,17,17,18,18,18,18,18,18,18,18,17,18,17,17,17,17,17,17,16,0,30,30,28,27,26,25,24,24,23,21,21,20,19,18,17,17,17,16,15,13,13,12,10,9,9,8,7,6,0,0,0,0,0,0,0,22,22,24,25,26,28,29,30,32,33,33,34,34,35,34,34,34,34,33,33,33,33,33,33,32,32,32,31
20260804_015555_897cb2,1785804958941303,688611433,0,0,1,-59,128,0,16,16,15,15,13,13,12,11,11,11,11,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,9,11,12,13,13,14,15,15,16,16,16,17,17,17,18,17,17,17,18,18,18,17,18,17,16,0,62,59,57,55,52,50,49,44,42,41,41,37,36,34,35,33,33,33,34,33,32,32,33,32,35,35,35,40,0,0,0,0,0,0,0,34,35,35,38,43,46,48,52,57,56,61,60,61,65,66,65,66,66,65,66,67,68,68,69,68,66,66,65
20260804_015555_897cb2,1785804959040308,688712075,0,0,1,-60,128,0,11,12,12,12,12,13,13,13,13,13,13,13,14,15,16,16,18,18,19,19,19,19,19,19,20,19,0,0,0,0,0,0,0,0,0,0,0,7,8,9,9,11,11,12,12,12,13,12,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,0,47,44,46,43,46,46,46,47,48,50,52,54,56,58,58,64,64,69,70,70,71,71,72,73,73,78,72,76,0,0,0,0,0,0,0,25,26,29,31,33,36,38,43,42,44,46,46,46,48,47,47,48,45,46,45,47,46,46,45,43,46,45,44
20260804_015555_897cb2,1785804959138210,688811673,0,0,1,-60,128,0,9,9,10,10,9,10,10,11,11,11,13,13,13,14,15,16,16,16,17,17,17,17,17,18,18,18,0,0,0,0,0,0,0,0,0,0,0,10,10,11,12,12,12,11,12,12,12,12,12,11,11,11,10,10,10,10,9,9,9,9,9,9,9,0,39,39,39,40,42,43,42,44,44,48,50,50,52,54,59,60,64,66,69,69,69,69,71,72,69,68,71,71,0,0,0,0,0,0,0,41,40,40,41,45,47,47,48,48,50,48,50,48,46,46,45,41,42,40,41,37,39,37,36,39,38,37,38
20260804_015555_897cb2,1785804959241105,688914788,0,0,1,-54,128,0,14,14,14,14,13,14,14,13,14,14,14,14,14,14,15,14,15,15,15,15,15,15,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,13,14,15,14,15,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,15,0,50,51,51,49,49,48,48,47,49,47,48,49,49,50,50,52,52,53,52,53,54,54,53,51,51,52,49,50,0,0,0,0,0,0,0,44,45,48,49,52,53,52,56,56,57,57,57,54,55,54,54,54,51,52,49,50,51,50,52,51,51,51,50
20260804_015555_897cb2,1785804959344260,689013795,0,0,1,-55,128,0,13,13,13,12,13,12,13,13,13,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,15,15,15,15,15,14,14,14,13,13,13,13,13,12,13,13,12,12,12,12,12,12,0,49,48,48,47,48,48,47,47,46,49,50,51,50,52,53,54,56,59,57,58,59,58,57,57,57,54,56,56,0,0,0,0,0,0,0,49,51,50,51,54,54,56,55,56,55,53,55,55,52,49,50,48,48,46,45,47,46,46,46,46,49,45,45
20260804_015555_897cb2,1785804959441131,689112287,0,0,1,-57,128,0,14,14,14,14,14,13,14,14,15,16,15,16,15,16,16,16,16,16,17,17,16,17,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,13,11,12,12,11,12,12,12,11,11,10,11,11,12,13,13,13,13,14,0,53,54,57,54,57,56,52,57,57,55,57,57,54,57,58,57,64,64,59,63,62,62,58,59,60,57,58,58,0,0,0,0,0,0,0,43,44,44,42,46,46,46,45,43,45,43,45,45,46,42,42,41,43,42,46,42,46,46,48,49,50,49,52
20260804_015555_897cb2,1785804959553592,689223020,0,0,1,-52,128,0,15,15,15,15,15,15,15,15,15,14,14,15,15,15,15,15,15,15,15,15,16,15,15,14,14,14,0,0,0,0,0,0,0,0,0,0,0,11,11,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,0,56,57,56,57,52,55,54,55,52,55,54,54,54,54,57,55,58,56,58,57,56,56,55,53,52,49,50,47,0,0,0,0,0,0,0,39,41,40,41,45,45,48,48,50,50,50,53,52,52,53,52,50,52,49,51,51,53,53,54,55,56,56,54
20260804_015555_897cb2,1785804959639101,689312079,0,0,1,-56,128,0,14,15,15,14,15,15,15,15,16,16,17,17,17,18,18,18,18,19,19,19,19,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,6,6,5,6,6,6,7,7,7,8,8,9,10,10,11,12,12,13,13,13,0,28,30,28,30,29,31,30,30,30,32,32,33,33,34,35,36,36,35,38,37,38,37,37,37,36,34,34,34,0,0,0,0,0,0,0,11,11,10,10,10,9,10,10,10,10,11,11,12,11,13,13,14,16,17,17,18,20,21,22,22,24,25,26
20260804_015555_897cb2,1785804959750108,689418668,0,0,1,-56,128,0,16,16,16,16,16,16,15,16,16,15,16,16,16,16,16,17,16,17,17,16,16,16,16,16,16,15,0,0,0,0,0,0,0,0,0,0,0,8,8,9,9,9,9,10,10,10,11,11,11,11,11,12,12,13,13,13,13,14,13,15,15,15,16,0,57,59,58,59,57,57,57,58,57,59,58,58,58,59,62,61,63,62,64,62,62,62,62,59,58,56,56,56,0,0,0,0,0,0,0,27,28,28,28,31,30,33,34,35,37,38,41,42,42,44,45,43,46,45,48,49,49,52,52,54,56,57,58
20260804_015555_897cb2,1785804959842416,689514823,0,0,1,-56,128,0,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,13,13,12,12,12,12,11,0,0,0,0,0,0,0,0,0,0,0,10,10,11,11,11,11,12,11,13,13,13,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,0,62,60,56,61,55,58,57,59,52,55,44,51,52,60,56,54,60,48,54,54,47,51,47,44,45,45,45,41,0,0,0,0,0,0,0,39,40,41,41,42,43,44,45,47,48,48,49,48,51,51,52,50,53,52,54,52,54,55,57,57,59,58,60
20260804_015555_897cb2,1785804959941295,689612288,0,0,1,-54,128,0,16,16,15,14,14,13,13,13,12,11,11,11,11,11,11,11,11,10,10,9,9,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,9,11,11,13,13,13,14,15,16,16,16,16,16,16,16,16,16,16,16,17,17,17,16,17,16,16,0,59,58,56,53,53,50,50,47,46,44,44,44,42,42,39,40,40,38,37,36,34,34,30,31,29,29,27,27,0,0,0,0,0,0,0,33,37,38,40,42,46,47,51,53,55,57,59,59,60,62,62,62,61,63,62,63,64,63,62,61,62,64,62
20260804_015555_897cb2,1785804960038974,689712795,0,0,1,-51,128,0,13,13,13,12,11,11,9,9,9,8,8,7,8,6,7,6,6,6,6,5,4,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,14,15,16,17,18,19,18,19,19,19,19,19,19,19,18,18,17,17,17,16,16,16,15,15,15,14,0,24,26,25,22,21,20,17,18,16,17,14,15,14,13,12,11,13,11,10,8,9,7,9,7,6,5,5,4,0,0,0,0,0,0,0,27,26,28,29,31,31,33,35,35,34,38,37,35,35,33,33,35,33,33,33,31,30,29,29,28,31,28,27
20260804_015555_897cb2,1785804960147110,689817679,0,0,1,-50,128,0,15,14,14,13,13,12,11,11,11,11,10,10,9,10,9,9,9,9,9,8,8,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,13,13,13,14,15,16,16,16,17,17,17,17,18,17,17,17,17,17,17,16,16,16,16,16,16,16,0,28,28,27,25,24,25,23,22,20,20,21,20,18,19,17,17,17,16,16,15,14,14,13,12,11,10,8,9,0,0,0,0,0,0,0,21,22,24,25,27,27,29,30,32,33,33,33,34,34,35,33,34,33,33,33,32,32,32,32,31,31,31,31
