session_id,host_unix_us,timestamp_us,label,esp_label,settling,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63,amp_64,amp_65,amp_66,amp_67,amp_68,amp_69,amp_70,amp_71,amp_72,amp_73,amp_74,amp_75,amp_76,amp_77,amp_78,amp_79,amp_80,amp_81,amp_82,amp_83,amp_84,amp_85,amp_86,amp_87,amp_88,amp_89,amp_90,amp_91,amp_92,amp_93,amp_94,amp_95,amp_96,amp_97,amp_98,amp_99,amp_100,amp_101,amp_102,amp_103,amp_104,amp_105,amp_106,amp_107,amp_108,amp_109,amp_110,amp_111,amp_112,amp_113,amp_114,amp_115,amp_116,amp_117,amp_118,amp_119,amp_120,amp_121,amp_122,amp_123,amp_124,amp_125,amp_126,amp_127
20260729_140007_dba60b,1785330110386943,147511900,2,0,0,-52,128,0,16,16,16,16,16,16,16,15,15,15,15,15,15,16,16,16,16,16,16,16,15,15,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,7,7,8,9,9,10,10,11,11,10,12,12,12,13,13,13,14,14,15,15,15,0,60,63,61,62,59,62,62,60,60,61,60,60,62,60,63,60,64,62,63,62,60,59,59,57,55,53,53,50,0,0,0,0,0,0,0,13,15,18,19,21,22,26,27,32,33,35,38,38,39,42,43,43,45,45,46,47,51,52,53,57,57,60,60
20260729_140007_dba60b,1785330110507475,147634463,2,2,0,-52,128,0,16,16,16,16,16,16,16,15,16,16,16,15,15,16,16,16,16,16,16,16,15,15,15,14,14,14,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,7,8,9,9,9,9,11,11,11,11,11,11,12,12,13,14,14,14,15,15,16,0,63,63,62,62,62,62,59,60,60,61,60,60,60,61,62,62,62,63,62,61,61,57,55,55,53,52,50,49,0,0,0,0,0,0,0,11,12,16,17,20,22,24,27,30,31,34,34,37,40,40,42,43,45,47,46,49,51,53,54,54,56,58,59
20260729_140007_dba60b,1785330110604784,147733728,2,2,0,-52,128,0,17,16,17,16,16,16,16,16,16,16,17,16,17,17,17,17,17,17,17,17,17,16,16,15,14,15,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,7,7,8,8,9,9,10,10,10,11,12,12,12,13,13,14,14,15,16,16,0,64,64,65,65,63,64,64,62,63,64,64,63,64,64,64,66,66,63,64,64,64,63,60,58,59,55,53,51,0,0,0,0,0,0,0,8,10,12,14,15,17,19,22,24,28,30,31,33,36,37,38,41,42,42,46,47,48,51,55,54,57,60,60
20260729_140007_dba60b,1785330110685865,147811899,2,2,0,-52,128,0,16,16,16,16,16,16,16,16,15,16,16,15,16,16,16,16,16,16,16,15,15,15,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,5,6,6,7,8,8,9,10,10,10,11,11,11,12,13,13,14,14,15,15,15,0,31,31,32,31,32,31,31,30,31,30,30,30,30,31,30,32,31,32,31,30,29,29,27,27,26,26,24,24,0,0,0,0,0,0,0,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,21,23,22,25,25,26,26,27,29,30,31
20260729_140007_dba60b,1785330110785052,147913283,2,2,0,-53,128,0,16,17,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,6,7,8,8,9,10,10,11,11,11,11,12,12,12,13,14,14,14,15,15,15,15,0,63,64,64,64,63,62,63,60,62,61,61,61,61,63,62,63,64,63,63,62,61,61,58,57,57,55,51,51,0,0,0,0,0,0,0,10,12,15,16,18,20,23,27,28,31,35,37,39,40,42,43,45,47,48,48,51,52,55,56,56,57,60,61
20260729_140007_dba60b,1785330110891027,148015790,2,2,0,-51,128,0,16,16,16,16,16,16,16,16,16,16,16,15,15,15,16,16,16,16,16,15,16,14,15,14,14,13,0,0,0,0,0,0,0,0,0,0,0,5,6,7,7,7,9,9,10,11,11,11,12,11,11,12,13,13,13,13,14,14,14,15,15,15,15,0,59,60,60,59,60,59,57,57,58,59,60,57,58,58,59,60,60,59,60,57,57,56,55,53,52,50,48,47,0,0,0,0,0,0,0,17,19,20,22,25,27,29,32,34,37,38,40,43,42,44,45,45,47,48,49,50,51,52,52,54,56,57,59
20260729_140007_dba60b,1785330110987639,148115027,2,2,0,-53,128,0,17,17,16,16,17,17,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,16,16,15,15,15,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,6,7,7,8,9,9,9,10,10,10,11,11,11,12,13,14,14,14,15,16,16,16,0,30,30,32,30,30,30,30,31,29,30,29,31,31,32,30,32,31,31,31,31,31,30,28,29,28,27,25,26,0,0,0,0,0,0,0,5,6,7,7,9,10,11,12,13,15,16,17,17,19,19,20,20,21,22,21,23,24,25,26,26,27,27,29
20260729_140007_dba60b,1785330111085236,148211674,2,2,0,-55,128,0,17,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,19,18,19,18,18,18,18,16,16,16,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,6,7,7,8,9,9,10,10,11,11,11,12,12,13,13,13,15,14,15,16,16,0,64,64,63,62,64,64,64,62,64,64,64,64,67,67,65,66,65,68,65,67,65,64,62,62,59,60,56,55,0,0,0,0,0,0,0,13,13,14,16,18,19,22,21,24,26,28,30,32,34,37,38,40,40,42,43,46,47,49,50,51,52,59,58
20260729_140007_dba60b,1785330111182948,148311410,2,2,0,-51,128,0,15,15,15,15,15,15,15,14,14,14,14,14,14,15,14,15,14,15,14,14,14,14,13,13,12,12,0,0,0,0,0,0,0,0,0,0,0,5,6,6,7,8,8,9,9,10,10,11,11,11,12,12,12,12,12,13,13,13,14,14,15,15,15,0,62,63,62,61,59,60,59,60,58,57,57,59,57,58,57,58,58,58,57,57,55,56,53,50,50,49,46,46,0,0,0,0,0,0,0,20,21,23,25,27,28,31,32,36,38,41,42,42,45,46,47,49,49,50,50,54,53,54,57,58,59,60,61
20260729_140007_dba60b,1785330111285151,148411976,2,2,0,-49,128,0,16,16,17,16,16,16,16,16,15,15,15,15,15,15,15,16,15,15,15,15,14,15,14,13,13,13,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,10,10,11,12,12,12,13,13,13,13,14,14,14,14,14,15,15,15,16,16,16,16,0,31,31,30,30,30,29,29,28,29,29,29,28,27,28,28,28,29,28,28,27,28,26,26,25,24,24,23,22,0,0,0,0,0,0,0,13,14,13,15,16,17,19,19,21,22,22,25,23,25,24,25,25,26,26,26,26,27,27,28,29,29,29,29
